	1:Selke	(Abfluss)	DAILY								
1997	10	6	0	0	0.22						
1997	10	7	0	0	0.22						
1997	10	8	0	0	0.18						
1997	10	9	0	0	0.18						
1997	10	10	0	0	0.18						
1997	10	11	0	0	0.51						
1997	10	12	0	0	0.66						
1997	10	13	0	0	0.77						
1997	10	14	0	0	0.66						
1997	10	15	0	0	0.51						
1997	10	16	0	0	0.51						
1997	10	17	0	0	0.51						
1997	10	18	0	0	0.51						
1997	10	19	0	0	0.51						
1997	10	20	0	0	0.51						
1997	10	21	0	0	0.51						
1997	10	22	0	0	0.77						
1997	10	23	0	0	0.95						
1997	10	24	0	0	0.83						
1997	10	25	0	0	0.83						
1997	10	26	0	0	0.83						
1997	10	27	0	0	0.83						
1997	10	28	0	0	0.77						
1997	10	29	0	0	0.71						
1997	10	30	0	0	0.71						
1997	10	31	0	0	0.83						
1997	11	1	0	0	0.71						
1997	11	2	0	0	0.61						
1997	11	3	0	0	0.61						
1997	11	4	0	0	0.51						
1997	11	5	0	0	0.61						
1997	11	6	0	0	0.66						
1997	11	7	0	0	0.83						
1997	11	8	0	0	0.95						
1997	11	9	0	0	0.89						
1997	11	10	0	0	0.89						
1997	11	11	0	0	0.89						
1997	11	12	0	0	0.89						
1997	11	13	0	0	1.02						
1997	11	14	0	0	1.1						
1997	11	15	0	0	0.83						
1997	11	16	0	0	0.89						
1997	11	17	0	0	0.89						
1997	11	18	0	0	0.89						
1997	11	19	0	0	0.89						
1997	11	20	0	0	0.89						
1997	11	21	0	0	0.89						
1997	11	22	0	0	0.89						
1997	11	23	0	0	0.71						
1997	11	24	0	0	0.66						
1997	11	25	0	0	0.61						
1997	11	26	0	0	0.51						
1997	11	27	0	0	0.51						
1997	11	28	0	0	0.51						
1997	11	29	0	0	0.51						
1997	11	30	0	0	0.51						
1997	12	1	0	0	0.61						
1997	12	2	0	0	0.61						
1997	12	3	0	0	0.61						
1997	12	4	0	0	0.61						
1997	12	5	0	0	0.61						
1997	12	6	0	0	0.66						
1997	12	7	0	0	0.66						
1997	12	8	0	0	0.71						
1997	12	9	0	0	0.83						
1997	12	10	0	0	0.89						
1997	12	11	0	0	1.87						
1997	12	12	0	0	2.09						
1997	12	13	0	0	2.09						
1997	12	14	0	0	2.09						
1997	12	15	0	0	1.94						
1997	12	16	0	0	1.8						
1997	12	17	0	0	1.59						
1997	12	18	0	0	1.52						
1997	12	19	0	0	1.59						
1997	12	20	0	0	1.59						
1997	12	21	0	0	1.59						
1997	12	22	0	0	1.59						
1997	12	23	0	0	1.34						
1997	12	24	0	0	1.52						
1997	12	25	0	0	1.94						
1997	12	26	0	0	2.25						
1997	12	27	0	0	2.25						
1997	12	28	0	0	2.41						
1997	12	29	0	0	2.76						
1997	12	30	0	0	2.76						
1997	12	31	0	0	2.33						
1998	1	1	0	0	2.17						
1998	1	2	0	0	2.25						
1998	1	3	0	0	2.33						
1998	1	4	0	0	4.64						
1998	1	5	0	0	4.18						
1998	1	6	0	0	4.06						
1998	1	7	0	0	3.95						
1998	1	8	0	0	4.29						
1998	1	9	0	0	5.27						
1998	1	10	0	0	4.64						
1998	1	11	0	0	3.95						
1998	1	12	0	0	3.53						
1998	1	13	0	0	3.03						
1998	1	14	0	0	2.76						
1998	1	15	0	0	2.49						
1998	1	16	0	0	2.33						
1998	1	17	0	0	2.33						
1998	1	18	0	0	2.17						
1998	1	19	0	0	2.17						
1998	1	20	0	0	2.33						
1998	1	21	0	0	2.33						
1998	1	22	0	0	2.17						
1998	1	23	0	0	1.94						
1998	1	24	0	0	1.94						
1998	1	25	0	0	2.02						
1998	1	26	0	0	1.73						
1998	1	27	0	0	1.52						
1998	1	28	0	0	1.52						
1998	1	29	0	0	1.73						
1998	1	30	0	0	1.73						
1998	1	31	0	0	1.73						
1998	2	1	0	0	1.17						
1998	2	2	0	0	1.1						
1998	2	3	0	0	1.17						
1998	2	4	0	0	1.34						
1998	2	5	0	0	1.34						
1998	2	6	0	0	1.34						
1998	2	7	0	0	1.43						
1998	2	8	0	0	1.34						
1998	2	9	0	0	1.34						
1998	2	10	0	0	1.25						
1998	2	11	0	0	1.25						
1998	2	12	0	0	1.59						
1998	2	13	0	0	1.8						
1998	2	14	0	0	1.73						
1998	2	15	0	0	1.73						
1998	2	16	0	0	1.66						
1998	2	17	0	0	1.59						
1998	2	18	0	0	1.52						
1998	2	19	0	0	1.52						
1998	2	20	0	0	1.52						
1998	2	21	0	0	1.52						
1998	2	22	0	0	1.43						
1998	2	23	0	0	1.43						
1998	2	24	0	0	1.43						
1998	2	25	0	0	1.43						
1998	2	26	0	0	1.34						
1998	2	27	0	0	1.34						
1998	2	28	0	0	1.34						
1998	3	1	0	0	1.59						
1998	3	2	0	0	1.59						
1998	3	3	0	0	1.8						
1998	3	4	0	0	2.17						
1998	3	5	0	0	3.03						
1998	3	6	0	0	3.95						
1998	3	7	0	0	5.01						
1998	3	8	0	0	6.81						
1998	3	9	0	0	5.8						
1998	3	10	0	0	4.77						
1998	3	11	0	0	5.27						
1998	3	12	0	0	4.53						
1998	3	13	0	0	3.95						
1998	3	14	0	0	3.53						
1998	3	15	0	0	3.42						
1998	3	16	0	0	3.13						
1998	3	17	0	0	2.85						
1998	3	18	0	0	2.76						
1998	3	19	0	0	2.58						
1998	3	20	0	0	2.58						
1998	3	21	0	0	2.49						
1998	3	22	0	0	2.25						
1998	3	23	0	0	2.25						
1998	3	24	0	0	2.25						
1998	3	25	0	0	2.25						
1998	3	26	0	0	2.17						
1998	3	27	0	0	2.17						
1998	3	28	0	0	2.09						
1998	3	29	0	0	2.02						
1998	3	30	0	0	2.02						
1998	3	31	0	0	1.8						
1998	4	1	0	0	1.66						
1998	4	2	0	0	1.66						
1998	4	3	0	0	1.94						
1998	4	4	0	0	1.8						
1998	4	5	0	0	1.8						
1998	4	6	0	0	1.73						
1998	4	7	0	0	1.52						
1998	4	8	0	0	1.52						
1998	4	9	0	0	1.52						
1998	4	10	0	0	1.52						
1998	4	11	0	0	1.66						
1998	4	12	0	0	1.87						
1998	4	13	0	0	1.87						
1998	4	14	0	0	1.87						
1998	4	15	0	0	1.87						
1998	4	16	0	0	1.87						
1998	4	17	0	0	1.87						
1998	4	18	0	0	1.73						
1998	4	19	0	0	1.52						
1998	4	20	0	0	1.52						
1998	4	21	0	0	1.52						
1998	4	22	0	0	1.52						
1998	4	23	0	0	1.34						
1998	4	24	0	0	1.25						
1998	4	25	0	0	1.25						
1998	4	26	0	0	1.17						
1998	4	27	0	0	1.43						
1998	4	28	0	0	1.8						
1998	4	29	0	0	1.87						
1998	4	30	0	0	2.09						
1998	5	1	0	0	2.33						
1998	5	2	0	0	2.58						
1998	5	3	0	0	2.85						
1998	5	4	0	0	2.33						
1998	5	5	0	0	1.94						
1998	5	6	0	0	1.87						
1998	5	7	0	0	1.87						
1998	5	8	0	0	1.73						
1998	5	9	0	0	1.59						
1998	5	10	0	0	1.52						
1998	5	11	0	0	1.43						
1998	5	12	0	0	1.17						
1998	5	13	0	0	0.95						
1998	5	14	0	0	0.95						
1998	5	15	0	0	0.89						
1998	5	16	0	0	0.83						
1998	5	17	0	0	0.83						
1998	5	18	0	0	0.83						
1998	5	19	0	0	0.83						
1998	5	20	0	0	0.77						
1998	5	21	0	0	0.77						
1998	5	22	0	0	0.77						
1998	5	23	0	0	0.66						
1998	5	24	0	0	0.66						
1998	5	25	0	0	0.71						
1998	5	26	0	0	0.66						
1998	5	27	0	0	0.71						
1998	5	28	0	0	0.61						
1998	5	29	0	0	0.66						
1998	5	30	0	0	0.66						
1998	5	31	0	0	0.89						
1998	6	1	0	0	0.95						
1998	6	2	0	0	0.89						
1998	6	3	0	0	0.77						
1998	6	4	0	0	0.66						
1998	6	5	0	0	0.61						
1998	6	6	0	0	0.51						
1998	6	7	0	0	0.41						
1998	6	8	0	0	0.34						
1998	6	9	0	0	0.34						
1998	6	10	0	0	0.41						
1998	6	11	0	0	0.71						
1998	6	12	0	0	0.83						
1998	6	13	0	0	0.66						
1998	6	14	0	0	0.51						
1998	6	15	0	0	0.51						
1998	6	16	0	0	0.51						
1998	6	17	0	0	0.41						
1998	6	18	0	0	0.41						
1998	6	19	0	0	0.41						
1998	6	20	0	0	0.41						
1998	6	21	0	0	0.41						
1998	6	22	0	0	0.66						
1998	6	23	0	0	0.66						
1998	6	24	0	0	0.61						
1998	6	25	0	0	0.66						
1998	6	26	0	0	0.95						
1998	6	27	0	0	0.77						
1998	6	28	0	0	0.66						
1998	6	29	0	0	0.61						
1998	6	30	0	0	0.51						
1998	7	1	0	0	0.51						
1998	7	2	0	0	0.51						
1998	7	3	0	0	0.41						
1998	7	4	0	0	0.41						
1998	7	5	0	0	0.41						
1998	7	6	0	0	0.51						
1998	7	7	0	0	0.41						
1998	7	8	0	0	0.41						
1998	7	9	0	0	0.51						
1998	7	10	0	0	0.61						
1998	7	11	0	0	0.51						
1998	7	12	0	0	0.51						
1998	7	13	0	0	0.61						
1998	7	14	0	0	0.71						
1998	7	15	0	0	0.66						
1998	7	16	0	0	0.51						
1998	7	17	0	0	0.51						
1998	7	18	0	0	0.51						
1998	7	19	0	0	0.41						
1998	7	20	0	0	0.41						
1998	7	21	0	0	0.28						
1998	7	22	0	0	0.22						
1998	7	23	0	0	0.14						
1998	7	24	0	0	0.14						
1998	7	25	0	0	0.14						
1998	7	26	0	0	0.14						
1998	7	27	0	0	0.18						
1998	7	28	0	0	0.22						
1998	7	29	0	0	0.18						
1998	7	30	0	0	0.18						
1998	7	31	0	0	0.18						
1998	8	1	0	0	0.22						
1998	8	2	0	0	0.22						
1998	8	3	0	0	0.22						
1998	8	4	0	0	0.22						
1998	8	5	0	0	0.22						
1998	8	6	0	0	0.22						
1998	8	7	0	0	0.14						
1998	8	8	0	0	0.14						
1998	8	9	0	0	0.22						
1998	8	10	0	0	0.18						
1998	8	11	0	0	0.14						
1998	8	12	0	0	0.14						
1998	8	13	0	0	0.11						
1998	8	14	0	0	0.11						
1998	8	15	0	0	0.11						
1998	8	16	0	0	0.18						
1998	8	17	0	0	0.14						
1998	8	18	0	0	0.11						
1998	8	19	0	0	0.11						
1998	8	20	0	0	0.11						
1998	8	21	0	0	0.11						
1998	8	22	0	0	0.18						
1998	8	23	0	0	0.22						
1998	8	24	0	0	0.34						
1998	8	25	0	0	0.61						
1998	8	26	0	0	0.61						
1998	8	27	0	0	1.1						
1998	8	28	0	0	0.95						
1998	8	29	0	0	0.77						
1998	8	30	0	0	0.66						
1998	8	31	0	0	0.51						
1998	9	1	0	0	0.28						
1998	9	2	0	0	0.34						
1998	9	3	0	0	0.34						
1998	9	4	0	0	0.51						
1998	9	5	0	0	0.66						
1998	9	6	0	0	1.02						
1998	9	7	0	0	0.95						
1998	9	8	0	0	0.77						
1998	9	9	0	0	0.66						
1998	9	10	0	0	0.66						
1998	9	11	0	0	0.71						
1998	9	12	0	0	0.71						
1998	9	13	0	0	0.71						
1998	9	14	0	0	0.71						
1998	9	15	0	0	1.52						
1998	9	16	0	0	1.73						
1998	9	17	0	0	1.94						
1998	9	18	0	0	2.25						
1998	9	19	0	0	2.02						
1998	9	20	0	0	1.66						
1998	9	21	0	0	1.52						
1998	9	22	0	0	1.34						
1998	9	23	0	0	1.17						
1998	9	24	0	0	1.1						
1998	9	25	0	0	1.02						
1998	9	26	0	0	0.77						
1998	9	27	0	0	0.66						
1998	9	28	0	0	0.66						
1998	9	29	0	0	0.66						
1998	9	30	0	0	0.71						
1998	10	1	0	0	0.83						
1998	10	2	0	0	1.1						
1998	10	3	0	0	1.34						
1998	10	4	0	0	1.17						
1998	10	5	0	0	1.17						
1998	10	6	0	0	1.25						
1998	10	7	0	0	1.25						
1998	10	8	0	0	1.8						
1998	10	9	0	0	2.02						
1998	10	10	0	0	1.8						
1998	10	11	0	0	1.94						
1998	10	12	0	0	2.09						
1998	10	13	0	0	2.25						
1998	10	14	0	0	2.25						
1998	10	15	0	0	2.25						
1998	10	16	0	0	2.17						
1998	10	17	0	0	2.09						
1998	10	18	0	0	2.17						
1998	10	19	0	0	1.8						
1998	10	20	0	0	1.66						
1998	10	21	0	0	1.59						
1998	10	22	0	0	1.52						
1998	10	23	0	0	1.34						
1998	10	24	0	0	1.52						
1998	10	25	0	0	2.41						
1998	10	26	0	0	3.74						
1998	10	27	0	0	3.32						
1998	10	28	0	0	5.01						
1998	10	29	0	0	18.28						
1998	10	30	0	0	16.99						
1998	10	31	0	0	16.25						
1998	11	1	0	0	13.95						
1998	11	2	0	0	20.72						
1998	11	3	0	0	14.4						
1998	11	4	0	0	9.91						
1998	11	5	0	0	7.39						
1998	11	6	0	0	6.22						
1998	11	7	0	0	5.55						
1998	11	8	0	0	4.81						
1998	11	9	0	0	4.81						
1998	11	10	0	0	5.17						
1998	11	11	0	0	5.17						
1998	11	12	0	0	4.69						
1998	11	13	0	0	4.34						
1998	11	14	0	0	4.12						
1998	11	15	0	0	4.02						
1998	11	16	0	0	3.6						
1998	11	17	0	0	3.22						
1998	11	18	0	0	3.13						
1998	11	19	0	0	2.95						
1998	11	20	0	0	2.86						
1998	11	21	0	0	2.69						
1998	11	22	0	0	2.69						
1998	11	23	0	0	2.53						
1998	11	24	0	0	2.53						
1998	11	25	0	0	2.37						
1998	11	26	0	0	2.15						
1998	11	27	0	0	2.08						
1998	11	28	0	0	1.94						
1998	11	29	0	0	2.01						
1998	11	30	0	0	1.94						
1998	12	1	0	0	1.97						
1998	12	2	0	0	1.76						
1998	12	3	0	0	1.67						
1998	12	4	0	0	1.58						
1998	12	5	0	0	1.58						
1998	12	6	0	0	1.58						
1998	12	7	0	0	1.34						
1998	12	8	0	0	1.19						
1998	12	9	0	0	0.95						
1998	12	10	0	0	1.26						
1998	12	11	0	0	1.26						
1998	12	12	0	0	1.34						
1998	12	13	0	0	1.97						
1998	12	14	0	0	2.49						
1998	12	15	0	0	2.26						
1998	12	16	0	0	2.33						
1998	12	17	0	0	2.26						
1998	12	18	0	0	2.41						
1998	12	19	0	0	2.49						
1998	12	20	0	0	2.57						
1998	12	21	0	0	2.49						
1998	12	22	0	0	2.33						
1998	12	23	0	0	2.18						
1998	12	24	0	0	2.18						
1998	12	25	0	0	2.11						
1998	12	26	0	0	2.04						
1998	12	27	0	0	2.26						
1998	12	28	0	0	2.33						
1998	12	29	0	0	2.33						
1998	12	30	0	0	2.26						
1998	12	31	0	0	2.18						
1999	1	1	0	0	2.036						
1999	1	2	0	0	2.036						
1999	1	3	0	0	2.036						
1999	1	4	0	0	2.256						
1999	1	5	0	0	2.326						
1999	1	6	0	0	2.176						
1999	1	7	0	0	1.966						
1999	1	8	0	0	2.036						
1999	1	9	0	0	2.256						
1999	1	10	0	0	2.256						
1999	1	11	0	0	2.176						
1999	1	12	0	0	2.256						
1999	1	13	0	0	2.256						
1999	1	14	0	0	2.176						
1999	1	15	0	0	2.256						
1999	1	16	0	0	2.726						
1999	1	17	0	0	2.726						
1999	1	18	0	0	2.726						
1999	1	19	0	0	2.566						
1999	1	20	0	0	2.486						
1999	1	21	0	0	2.326						
1999	1	22	0	0	2.326						
1999	1	23	0	0	2.256						
1999	1	24	0	0	2.176						
1999	1	25	0	0	2.106						
1999	1	26	0	0	2.036						
1999	1	27	0	0	2.106						
1999	1	28	0	0	2.256						
1999	1	29	0	0	2.256						
1999	1	30	0	0	1.966						
1999	1	31	0	0	1.826						
1999	2	1	0	0	1.826						
1999	2	2	0	0	1.756						
1999	2	3	0	0	1.756						
1999	2	4	0	0	2.336						
1999	2	5	0	0	3.016						
1999	2	6	0	0	3.296						
1999	2	7	0	0	3.106						
1999	2	8	0	0	3.016						
1999	2	9	0	0	2.836						
1999	2	10	0	0	2.746						
1999	2	11	0	0	2.746						
1999	2	12	0	0	2.336						
1999	2	13	0	0	2.186						
1999	2	14	0	0	1.896						
1999	2	15	0	0	1.756						
1999	2	16	0	0	1.896						
1999	2	17	0	0	2.106						
1999	2	18	0	0	2.106						
1999	2	19	0	0	2.256						
1999	2	20	0	0	2.576						
1999	2	21	0	0	2.496						
1999	2	22	0	0	3.016						
1999	2	23	0	0	3.196						
1999	2	24	0	0	3.016						
1999	2	25	0	0	2.656						
1999	2	26	0	0	2.746						
1999	2	27	0	0	3.106						
1999	2	28	0	0	3.796						
1999	3	1	0	0	4.576						
1999	3	2	0	0	8.856						
1999	3	3	0	0	11.236						
1999	3	4	0	0	12.246						
1999	3	5	0	0	10.846						
1999	3	6	0	0	9.026						
1999	3	7	0	0	7.706						
1999	3	8	0	0	6.656						
1999	3	9	0	0	5.686						
1999	3	10	0	0	5.056						
1999	3	11	0	0	4.466						
1999	3	12	0	0	3.816						
1999	3	13	0	0	3.506						
1999	3	14	0	0	3.416						
1999	3	15	0	0	3.136						
1999	3	16	0	0	2.956						
1999	3	17	0	0	2.866						
1999	3	18	0	0	2.776						
1999	3	19	0	0	2.696						
1999	3	20	0	0	2.616						
1999	3	21	0	0	2.456						
1999	3	22	0	0	2.376						
1999	3	23	0	0	2.376						
1999	3	24	0	0	2.306						
1999	3	25	0	0	2.226						
1999	3	26	0	0	2.156						
1999	3	27	0	0	2.016						
1999	3	28	0	0	2.086						
1999	3	29	0	0	2.156						
1999	3	30	0	0	1.946						
1999	3	31	0	0	1.876						
1999	4	1	0	0	1.781						
1999	4	2	0	0	1.691						
1999	4	3	0	0	1.601						
1999	4	4	0	0	1.601						
1999	4	5	0	0	1.921						
1999	4	6	0	0	1.851						
1999	4	7	0	0	1.991						
1999	4	8	0	0	1.991						
1999	4	9	0	0	1.851						
1999	4	10	0	0	1.691						
1999	4	11	0	0	1.691						
1999	4	12	0	0	1.691						
1999	4	13	0	0	1.691						
1999	4	14	0	0	1.851						
1999	4	15	0	0	2.201						
1999	4	16	0	0	2.131						
1999	4	17	0	0	1.921						
1999	4	18	0	0	1.781						
1999	4	19	0	0	1.601						
1999	4	20	0	0	1.431						
1999	4	21	0	0	1.511						
1999	4	22	0	0	1.511						
1999	4	23	0	0	1.511						
1999	4	24	0	0	1.511						
1999	4	25	0	0	1.781						
1999	4	26	0	0	1.601						
1999	4	27	0	0	1.511						
1999	4	28	0	0	1.511						
1999	4	29	0	0	1.511						
1999	4	30	0	0	1.431						
1999	5	1	0	0	1.281						
1999	5	2	0	0	1.211						
1999	5	3	0	0	1.151						
1999	5	4	0	0	1.151						
1999	5	5	0	0	1.091						
1999	5	6	0	0	0.871						
1999	5	7	0	0	0.771						
1999	5	8	0	0	0.921						
1999	5	9	0	0	0.771						
1999	5	10	0	0	0.671						
1999	5	11	0	0	0.871						
1999	5	12	0	0	1.211						
1999	5	13	0	0	1.211						
1999	5	14	0	0	1.091						
1999	5	15	0	0	0.971						
1999	5	16	0	0	0.971						
1999	5	17	0	0	0.921						
1999	5	18	0	0	0.871						
1999	5	19	0	0	0.771						
1999	5	20	0	0	0.771						
1999	5	21	0	0	0.771						
1999	5	22	0	0	0.871						
1999	5	23	0	0	0.871						
1999	5	24	0	0	0.771						
1999	5	25	0	0	0.771						
1999	5	26	0	0	0.671						
1999	5	27	0	0	0.541						
1999	5	28	0	0	0.541						
1999	5	29	0	0	1.211						
1999	5	30	0	0	1.031						
1999	5	31	0	0	0.921						
1999	6	1	0	0	0.781						
1999	6	2	0	0	0.681						
1999	6	3	0	0	1.601						
1999	6	4	0	0	1.121						
1999	6	5	0	0	0.881						
1999	6	6	0	0	1.121						
1999	6	7	0	0	1.601						
1999	6	8	0	0	1.271						
1999	6	9	0	0	1.271						
1999	6	10	0	0	0.941						
1999	6	11	0	0	0.831						
1999	6	12	0	0	0.831						
1999	6	13	0	0	0.831						
1999	6	14	0	0	0.781						
1999	6	15	0	0	0.511						
1999	6	16	0	0	0.511						
1999	6	17	0	0	0.511						
1999	6	18	0	0	0.681						
1999	6	19	0	0	0.681						
1999	6	20	0	0	0.581						
1999	6	21	0	0	0.831						
1999	6	22	0	0	0.881						
1999	6	23	0	0	0.831						
1999	6	24	0	0	0.781						
1999	6	25	0	0	0.681						
1999	6	26	0	0	0.681						
1999	6	27	0	0	0.581						
1999	6	28	0	0	0.581						
1999	6	29	0	0	0.781						
1999	6	30	0	0	0.781						
1999	7	1	0	0	0.66						
1999	7	2	0	0	0.61						
1999	7	3	0	0	0.61						
1999	7	4	0	0	0.51						
1999	7	5	0	0	0.51						
1999	7	6	0	0	0.41						
1999	7	7	0	0	0.61						
1999	7	8	0	0	0.66						
1999	7	9	0	0	0.61						
1999	7	10	0	0	0.41						
1999	7	11	0	0	0.41						
1999	7	12	0	0	0.41						
1999	7	13	0	0	0.51						
1999	7	14	0	0	0.51						
1999	7	15	0	0	0.41						
1999	7	16	0	0	0.34						
1999	7	17	0	0	0.34						
1999	7	18	0	0	0.34						
1999	7	19	0	0	0.34						
1999	7	20	0	0	0.28						
1999	7	21	0	0	0.34						
1999	7	22	0	0	0.34						
1999	7	23	0	0	0.34						
1999	7	24	0	0	0.34						
1999	7	25	0	0	0.34						
1999	7	26	0	0	0.34						
1999	7	27	0	0	0.34						
1999	7	28	0	0	0.34						
1999	7	29	0	0	0.28						
1999	7	30	0	0	0.22						
1999	7	31	0	0	0.22						
1999	8	1	0	0	0.239						
1999	8	2	0	0	0.239						
1999	8	3	0	0	0.239						
1999	8	4	0	0	0.159						
1999	8	5	0	0	0.129						
1999	8	6	0	0	0.129						
1999	8	7	0	0	0.109						
1999	8	8	0	0	0.129						
1999	8	9	0	0	0.129						
1999	8	10	0	0	0.109						
1999	8	11	0	0	0.129						
1999	8	12	0	0	0.159						
1999	8	13	0	0	0.159						
1999	8	14	0	0	0.159						
1999	8	15	0	0	0.429						
1999	8	16	0	0	0.529						
1999	8	17	0	0	0.529						
1999	8	18	0	0	0.629						
1999	8	19	0	0	0.679						
1999	8	20	0	0	0.629						
1999	8	21	0	0	0.429						
1999	8	22	0	0	0.299						
1999	8	23	0	0	0.299						
1999	8	24	0	0	0.299						
1999	8	25	0	0	0.239						
1999	8	26	0	0	0.239						
1999	8	27	0	0	0.239						
1999	8	28	0	0	0.199						
1999	8	29	0	0	0.239						
1999	8	30	0	0	0.199						
1999	8	31	0	0	0.299						
1999	9	1	0	0	0.359						
1999	9	2	0	0	0.299						
1999	9	3	0	0	0.239						
1999	9	4	0	0	0.199						
1999	9	5	0	0	0.129						
1999	9	6	0	0	0.129						
1999	9	7	0	0	0.159						
1999	9	8	0	0	0.159						
1999	9	9	0	0	0.129						
1999	9	10	0	0	0.129						
1999	9	11	0	0	0.109						
1999	9	12	0	0	0.089						
1999	9	13	0	0	0.069						
1999	9	14	0	0	0.069						
1999	9	15	0	0	0.089						
1999	9	16	0	0	0.089						
1999	9	17	0	0	0.089						
1999	9	18	0	0	0.089						
1999	9	19	0	0	0.089						
1999	9	20	0	0	0.069						
1999	9	21	0	0	0.089						
1999	9	22	0	0	0.089						
1999	9	23	0	0	0.089						
1999	9	24	0	0	0.089						
1999	9	25	0	0	0.089						
1999	9	26	0	0	0.109						
1999	9	27	0	0	0.159						
1999	9	28	0	0	0.199						
1999	9	29	0	0	0.239						
1999	9	30	0	0	0.239						
1999	10	1	0	0	0.589						
1999	10	2	0	0	0.689						
1999	10	3	0	0	0.589						
1999	10	4	0	0	0.689						
1999	10	5	0	0	0.849						
1999	10	6	0	0	0.689						
1999	10	7	0	0	0.589						
1999	10	8	0	0	0.689						
1999	10	9	0	0	0.589						
1999	10	10	0	0	0.589						
1999	10	11	0	0	0.489						
1999	10	12	0	0	0.419						
1999	10	13	0	0	0.489						
1999	10	14	0	0	0.489						
1999	10	15	0	0	0.359						
1999	10	16	0	0	0.359						
1999	10	17	0	0	0.359						
1999	10	18	0	0	0.359						
1999	10	19	0	0	0.419						
1999	10	20	0	0	0.419						
1999	10	21	0	0	0.419						
1999	10	22	0	0	0.419						
1999	10	23	0	0	0.419						
1999	10	24	0	0	0.489						
1999	10	25	0	0	0.489						
1999	10	26	0	0	0.359						
1999	10	27	0	0	0.419						
1999	10	28	0	0	0.359						
1999	10	29	0	0	0.299						
1999	10	30	0	0	0.419						
1999	10	31	0	0	0.589						
1999	11	1	0	0	0.563						
1999	11	2	0	0	0.563						
1999	11	3	0	0	0.633						
1999	11	4	0	0	0.733						
1999	11	5	0	0	0.503						
1999	11	6	0	0	0.503						
1999	11	7	0	0	0.733						
1999	11	8	0	0	0.503						
1999	11	9	0	0	0.563						
1999	11	10	0	0	0.883						
1999	11	11	0	0	1.323						
1999	11	12	0	0	1.393						
1999	11	13	0	0	1.053						
1999	11	14	0	0	0.883						
1999	11	15	0	0	0.833						
1999	11	16	0	0	0.833						
1999	11	17	0	0	0.563						
1999	11	18	0	0	0.633						
1999	11	19	0	0	0.633						
1999	11	20	0	0	0.633						
1999	11	21	0	0	0.633						
1999	11	22	0	0	0.633						
1999	11	23	0	0	0.633						
1999	11	24	0	0	0.733						
1999	11	25	0	0	0.883						
1999	11	26	0	0	0.993						
1999	11	27	0	0	1.323						
1999	11	28	0	0	1.243						
1999	11	29	0	0	1.173						
1999	11	30	0	0	0.933						
1999	12	1	0	0	0.924						
1999	12	2	0	0	1.154						
1999	12	3	0	0	1.434						
1999	12	4	0	0	1.514						
1999	12	5	0	0	1.434						
1999	12	6	0	0	1.364						
1999	12	7	0	0	1.434						
1999	12	8	0	0	1.784						
1999	12	9	0	0	1.854						
1999	12	10	0	0	1.924						
1999	12	11	0	0	1.924						
1999	12	12	0	0	2.514						
1999	12	13	0	0	4.554						
1999	12	14	0	0	5.274						
1999	12	15	0	0	5.034						
1999	12	16	0	0	4.104						
1999	12	17	0	0	3.294						
1999	12	18	0	0	2.674						
1999	12	19	0	0	2.594						
1999	12	20	0	0	2.354						
1999	12	21	0	0	1.994						
1999	12	22	0	0	1.784						
1999	12	23	0	0	1.514						
1999	12	24	0	0	1.604						
1999	12	25	0	0	1.854						
1999	12	26	0	0	3.394						
1999	12	27	0	0	3.394						
1999	12	28	0	0	3.204						
1999	12	29	0	0	2.754						
1999	12	30	0	0	2.674						
1999	12	31	0	0	2.434						
2000	1	1	0	0	2.17						
2000	1	2	0	0	2.03						
2000	1	3	0	0	1.96						
2000	1	4	0	0	2.17						
2000	1	5	0	0	2.81						
2000	1	6	0	0	2.72						
2000	1	7	0	0	2.64						
2000	1	8	0	0	2.64						
2000	1	9	0	0	2.64						
2000	1	10	0	0	2.4						
2000	1	11	0	0	2.17						
2000	1	12	0	0	2.17						
2000	1	13	0	0	2.03						
2000	1	14	0	0	1.89						
2000	1	15	0	0	1.82						
2000	1	16	0	0	1.75						
2000	1	17	0	0	1.66						
2000	1	18	0	0	1.75						
2000	1	19	0	0	1.75						
2000	1	20	0	0	1.66						
2000	1	21	0	0	1.57						
2000	1	22	0	0	1.66						
2000	1	23	0	0	1.48						
2000	1	24	0	0	1.25						
2000	1	25	0	0	1.33						
2000	1	26	0	0	1.33						
2000	1	27	0	0	1.82						
2000	1	28	0	0	1.66						
2000	1	29	0	0	1.4						
2000	1	30	0	0	4.41						
2000	1	31	0	0	6.03						
2000	2	1	0	0	6.132						
2000	2	2	0	0	5.222						
2000	2	3	0	0	4.742						
2000	2	4	0	0	4.172						
2000	2	5	0	0	3.462						
2000	2	6	0	0	3.462						
2000	2	7	0	0	3.182						
2000	2	8	0	0	3.182						
2000	2	9	0	0	3.272						
2000	2	10	0	0	3.092						
2000	2	11	0	0	2.912						
2000	2	12	0	0	3.002						
2000	2	13	0	0	3.182						
2000	2	14	0	0	3.462						
2000	2	15	0	0	3.182						
2000	2	16	0	0	3.362						
2000	2	17	0	0	3.272						
2000	2	18	0	0	3.002						
2000	2	19	0	0	2.912						
2000	2	20	0	0	3.002						
2000	2	21	0	0	2.912						
2000	2	22	0	0	2.662						
2000	2	23	0	0	2.582						
2000	2	24	0	0	2.502						
2000	2	25	0	0	3.092						
